"No.","Time","Source","Destination","Protocol","Length","Info"
"16087","77.395539","104.22.27.181","192.168.29.45","TLSv1.3","1189","Application Data, Application Data"
"16088","77.395815","192.168.29.45","104.22.27.181","TCP","54","2733  >  443 [ACK] Seq=63027 Ack=1075934 Win=978944 Len=0"
"16089","77.399535","192.168.29.45","104.22.27.181","TCP","54","[TCP Window Update] 2733  >  443 [ACK] Seq=63027 Ack=1075934 Win=1048320 Len=0"
"16090","77.405180","104.22.27.181","192.168.29.45","TLSv1.3","387","Application Data"
"16091","77.405180","104.22.27.181","192.168.29.45","TCP","1514","443  >  2733 [ACK] Seq=1076267 Ack=63027 Win=155648 Len=1460 [TCP PDU reassembled in 16095]"
"16092","77.405180","104.22.27.181","192.168.29.45","TCP","1514","443  >  2733 [ACK] Seq=1077727 Ack=63027 Win=155648 Len=1460 [TCP PDU reassembled in 16095]"
"16093","77.405776","192.168.29.45","104.22.27.181","TCP","54","2733  >  443 [ACK] Seq=63027 Ack=1079187 Win=1045248 Len=0"
"16094","77.406782","104.22.27.181","192.168.29.45","TCP","1514","443  >  2733 [ACK] Seq=1079187 Ack=63027 Win=155648 Len=1460 [TCP PDU reassembled in 16095]"
"16095","77.406782","104.22.27.181","192.168.29.45","TLSv1.3","777","Application Data"
"16096","77.406782","104.22.27.181","192.168.29.45","TLSv1.3","85","Application Data"
"16097","77.406969","192.168.29.45","104.22.27.181","TCP","54","2733  >  443 [ACK] Seq=63027 Ack=1081401 Win=1042944 Len=0"
"16098","77.419084","192.168.29.45","104.22.27.181","TCP","54","[TCP Window Update] 2733  >  443 [ACK] Seq=63027 Ack=1081401 Win=1048320 Len=0"
"16099","77.422834","142.251.42.106","192.168.29.45","QUIC","68","Protected Payload (KP0)"
"16100","77.499073","192.168.29.45","4.213.25.241","TLSv1.2","153","Application Data"
"16101","77.521035","4.213.25.241","192.168.29.45","TLSv1.2","223","Application Data"
"16102","77.567712","192.168.29.45","4.213.25.241","TCP","54","49529  >  443 [ACK] Seq=100 Ack=170 Win=251 Len=0"
"16103","77.861108","192.168.29.45","142.251.42.106","QUIC","71","Protected Payload (KP0), DCID=eeeb192a07f52e8d"
"16104","77.891297","142.251.42.106","192.168.29.45","QUIC","68","Protected Payload (KP0)"
"16105","77.981640","192.168.29.45","192.168.29.1","DNS","82","Standard query 0xb565 A o6871.ingest.sentry.io"
"16106","77.982269","192.168.29.45","192.168.29.1","DNS","82","Standard query 0xea37 HTTPS o6871.ingest.sentry.io"
"16107","78.019826","192.168.29.1","192.168.29.45","DNS","98","Standard query response 0xb565 A o6871.ingest.sentry.io A 34.120.195.249"
"16108","78.027821","192.168.29.1","192.168.29.45","DNS","175","Standard query response 0xea37 HTTPS o6871.ingest.sentry.io SOA ns-cloud-d1.googledomains.com"
"16109","78.030039","192.168.29.45","34.120.195.249","QUIC","1292","Initial, DCID=9ad21f689f5f85ce, PKN: 1, PING, PADDING, CRYPTO, PADDING, PING, PADDING, CRYPTO, CRYPTO, PADDING, CRYPTO, CRYPTO, PING, PADDING, PING, CRYPTO, PADDING, CRYPTO, PING, CRYPTO, CRYPTO, CRYPTO, PADDING"
"16110","78.030254","192.168.29.45","34.120.195.249","QUIC","1292","Initial, DCID=9ad21f689f5f85ce, PKN: 2, CRYPTO, CRYPTO, PING, PADDING, CRYPTO, PING, PING, CRYPTO, PADDING, PING, PING, PADDING, PING, PADDING, CRYPTO, CRYPTO, CRYPTO, PING, CRYPTO"
"16111","78.064329","34.120.195.249","192.168.29.45","QUIC","82","Initial, SCID=fad21f689f5f85ce, PKN: 1, ACK"
"16112","78.080616","34.120.195.249","192.168.29.45","QUIC","1292","Initial, SCID=fad21f689f5f85ce, PKN: 2, ACK, PADDING"
"16113","78.081409","34.120.195.249","192.168.29.45","QUIC","1292","Handshake, SCID=fad21f689f5f85ce"
"16114","78.081409","34.120.195.249","192.168.29.45","QUIC","1292","Handshake, SCID=fad21f689f5f85ce"
"16115","78.081409","34.120.195.249","192.168.29.45","QUIC","552","Protected Payload (KP0)"
"16116","78.082275","192.168.29.45","34.120.195.249","QUIC","81","Handshake, DCID=fad21f689f5f85ce"
"16117","78.087709","192.168.29.45","34.120.195.249","QUIC","82","Handshake, DCID=fad21f689f5f85ce"
"16118","78.088514","192.168.29.45","34.120.195.249","QUIC","125","Handshake, DCID=fad21f689f5f85ce"
"16119","78.088971","192.168.29.45","34.120.195.249","QUIC","114","Protected Payload (KP0), DCID=fad21f689f5f85ce"
"16120","78.089742","192.168.29.45","34.120.195.249","QUIC","1048","Protected Payload (KP0), DCID=fad21f689f5f85ce"
"16121","78.103995","34.120.195.249","192.168.29.45","QUIC","560","Protected Payload (KP0)"
"16122","78.104360","34.120.195.249","192.168.29.45","QUIC","163","Protected Payload (KP0)"
"16123","78.104619","192.168.29.45","34.120.195.249","QUIC","74","Protected Payload (KP0), DCID=fad21f689f5f85ce"
"16124","78.105964","34.120.195.249","192.168.29.45","QUIC","69","Protected Payload (KP0)"
"16125","78.143030","192.168.29.45","34.120.195.249","QUIC","74","Protected Payload (KP0), DCID=fad21f689f5f85ce"
"16126","78.143058","34.120.195.249","192.168.29.45","QUIC","328","Protected Payload (KP0)"
"16127","78.171868","192.168.29.45","34.120.195.249","QUIC","78","Protected Payload (KP0), DCID=fad21f689f5f85ce"
"16128","78.211685","34.120.195.249","192.168.29.45","QUIC","66","Protected Payload (KP0)"
"16129","78.353123","192.168.29.45","104.16.175.226","QUIC","427","Protected Payload (KP0), DCID=0144aa8de0798763f7460f8d6479abcd68667438"
"16130","78.391073","104.16.175.226","192.168.29.45","QUIC","66","Protected Payload (KP0)"
"16131","78.399209","104.16.175.226","192.168.29.45","QUIC","725","Protected Payload (KP0)"
"16132","78.437874","192.168.29.45","104.16.175.226","QUIC","86","Protected Payload (KP0), DCID=0144aa8de0798763f7460f8d6479abcd68667438"
"16133","78.511670","192.168.29.45","216.58.200.170","QUIC","189","Protected Payload (KP0), DCID=e882a4b74e9de499"
"16134","78.573266","216.58.200.170","192.168.29.45","QUIC","70","Protected Payload (KP0)"
"16135","78.608718","192.168.29.45","216.58.200.170","QUIC","74","Protected Payload (KP0), DCID=e882a4b74e9de499"
"16136","78.636870","216.58.200.170","192.168.29.45","QUIC","64","Protected Payload (KP0)"
"16137","78.644217","192.168.29.45","216.58.200.170","QUIC","75","Protected Payload (KP0), DCID=e882a4b74e9de499"
"16138","78.680005","216.58.200.170","192.168.29.45","QUIC","1288","Protected Payload (KP0)"
"16139","78.680005","216.58.200.170","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"16140","78.680005","216.58.200.170","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"16141","78.680005","216.58.200.170","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"16142","78.680005","216.58.200.170","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"16143","78.680326","216.58.200.170","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"16144","78.680326","216.58.200.170","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"16145","78.680326","216.58.200.170","192.168.29.45","QUIC","1057","Protected Payload (KP0)"
"16146","78.680555","216.58.200.170","192.168.29.45","QUIC","175","Protected Payload (KP0)"
"16147","78.681438","192.168.29.45","216.58.200.170","QUIC","79","Protected Payload (KP0), DCID=e882a4b74e9de499"
"16148","78.681717","192.168.29.45","216.58.200.170","QUIC","75","Protected Payload (KP0), DCID=e882a4b74e9de499"
"16149","78.681859","192.168.29.45","216.58.200.170","QUIC","75","Protected Payload (KP0), DCID=e882a4b74e9de499"
"16150","78.681999","192.168.29.45","216.58.200.170","QUIC","75","Protected Payload (KP0), DCID=e882a4b74e9de499"
"16151","78.682138","192.168.29.45","216.58.200.170","QUIC","75","Protected Payload (KP0), DCID=e882a4b74e9de499"
"16152","78.682283","192.168.29.45","216.58.200.170","QUIC","75","Protected Payload (KP0), DCID=e882a4b74e9de499"
"16153","78.704223","192.168.29.45","142.251.42.106","QUIC","71","Protected Payload (KP0), DCID=eeeb192a07f52e8d"
"16154","78.731911","142.251.42.106","192.168.29.45","QUIC","68","Protected Payload (KP0)"
"16155","78.741922","216.58.200.170","192.168.29.45","QUIC","66","Protected Payload (KP0)"
"16156","79.129825","Arcadyan_f4:3a:62","Broadcast","ARP","42","Who has 192.168.29.208? Tell 192.168.29.1"
"16157","79.142021","192.168.29.45","104.22.27.181","TLSv1.3","1504","Application Data"
"16158","79.155944","192.168.29.45","104.22.27.181","TLSv1.3","1374","Application Data"
"16159","79.156113","192.168.29.45","104.22.27.181","TLSv1.3","294","Application Data"
"16160","79.160491","192.168.29.45","104.22.27.181","TLSv1.3","1566","Application Data"
"16161","79.160704","192.168.29.45","104.22.27.181","TLSv1.3","818","Application Data"
"16162","79.163892","192.168.29.45","104.22.27.181","TLSv1.3","1367","Application Data"
"16163","79.164052","192.168.29.45","104.22.27.181","TLSv1.3","341","Application Data"
"16164","79.165178","192.168.29.45","104.22.27.181","TLSv1.3","1566","Application Data"
"16165","79.165389","192.168.29.45","104.22.27.181","TLSv1.3","551","Application Data"
"16166","79.166352","104.22.27.181","192.168.29.45","TCP","56","443  >  2733 [ACK] Seq=1081401 Ack=64477 Win=155648 Len=0"
"16167","79.171656","192.168.29.45","104.22.27.181","TLSv1.3","1367","Application Data"
"16168","79.171990","192.168.29.45","104.22.27.181","TLSv1.3","653","Application Data"
"16169","79.174941","192.168.29.45","104.22.27.181","TLSv1.3","1566","Application Data"
"16170","79.175123","192.168.29.45","104.22.27.181","TLSv1.3","634","Application Data"
"16171","79.175904","104.22.27.181","192.168.29.45","TCP","56","443  >  2733 [ACK] Seq=1081401 Ack=66037 Win=155648 Len=0"
"16172","79.177950","192.168.29.45","104.22.27.181","TLSv1.3","1367","Application Data"
"16173","79.178133","192.168.29.45","104.22.27.181","TLSv1.3","540","Application Data"
"16174","79.180452","192.168.29.45","104.22.27.181","TLSv1.3","1564","Application Data"
"16175","79.180637","192.168.29.45","104.22.27.181","TLSv1.3","586","Application Data"
"16176","79.180781","104.22.27.181","192.168.29.45","TCP","56","443  >  2733 [ACK] Seq=1081401 Ack=67549 Win=155648 Len=0"
"16177","79.182775","104.22.27.181","192.168.29.45","TCP","56","443  >  2733 [ACK] Seq=1081401 Ack=69626 Win=163840 Len=0"
"16178","79.185148","104.22.27.181","192.168.29.45","TCP","66","443  >  2733 [ACK] Seq=1081401 Ack=69913 Win=163840 Len=0 SLE=71313 SRE=71425"
"16179","79.185148","104.22.27.181","192.168.29.45","TCP","56","443  >  2733 [ACK] Seq=1081401 Ack=71922 Win=172032 Len=0"
"16180","79.187458","192.168.29.45","104.22.27.181","TLSv1.3","1367","Application Data"
"16181","79.187642","192.168.29.45","104.22.27.181","TLSv1.3","598","Application Data"
"16182","79.188906","192.168.29.45","104.22.27.181","TLSv1.3","1565","Application Data"
"16183","79.189090","192.168.29.45","104.22.27.181","TLSv1.3","304","Application Data"
"16184","79.192353","104.22.27.181","192.168.29.45","TCP","56","443  >  2733 [ACK] Seq=1081401 Ack=73834 Win=180224 Len=0"
"16185","79.193759","104.22.27.181","192.168.29.45","TCP","56","443  >  2733 [ACK] Seq=1081401 Ack=75346 Win=180224 Len=0"
"16186","79.197805","104.22.27.181","192.168.29.45","TCP","56","443  >  2733 [ACK] Seq=1081401 Ack=77239 Win=188416 Len=0"
"16187","79.199804","104.22.27.181","192.168.29.45","TCP","56","443  >  2733 [ACK] Seq=1081401 Ack=79235 Win=188416 Len=0"
"16188","79.207359","104.22.27.181","192.168.29.45","TCP","56","443  >  2733 [ACK] Seq=1081401 Ack=81080 Win=196608 Len=0"
"16189","79.209304","104.22.27.181","192.168.29.45","TCP","56","443  >  2733 [ACK] Seq=1081401 Ack=83135 Win=204800 Len=0"
"16190","79.249439","104.22.27.181","192.168.29.45","TCP","56","443  >  2733 [ACK] Seq=1081401 Ack=83385 Win=204800 Len=0"
"16191","79.540945","104.22.27.181","192.168.29.45","TLSv1.3","425","Application Data"
"16192","79.541204","104.22.27.181","192.168.29.45","TLSv1.3","118","Application Data"
"16193","79.541259","192.168.29.45","104.22.27.181","TCP","54","2733  >  443 [ACK] Seq=83385 Ack=1081836 Win=1048064 Len=0"
"16194","79.542356","104.22.27.181","192.168.29.45","TLSv1.3","85","Application Data"
"16195","79.545657","104.22.27.181","192.168.29.45","TLSv1.3","118","Application Data"
"16196","79.545657","104.22.27.181","192.168.29.45","TLSv1.3","131","Application Data"
"16197","79.545657","104.22.27.181","192.168.29.45","TLSv1.3","85","Application Data"
"16198","79.545750","192.168.29.45","104.22.27.181","TCP","54","2733  >  443 [ACK] Seq=83385 Ack=1082039 Win=1047808 Len=0"
"16199","79.548572","104.22.27.181","192.168.29.45","TLSv1.3","118","Application Data"
"16200","79.548572","104.22.27.181","192.168.29.45","TLSv1.3","215","Application Data"
"16201","79.548572","104.22.27.181","192.168.29.45","TLSv1.3","85","Application Data"
"16202","79.548675","192.168.29.45","104.22.27.181","TCP","54","2733  >  443 [ACK] Seq=83385 Ack=1082295 Win=1047552 Len=0"
"16203","79.552514","104.22.27.181","192.168.29.45","TLSv1.3","115","Application Data"
"16204","79.552607","192.168.29.45","104.22.27.181","TCP","54","2733  >  443 [ACK] Seq=83385 Ack=1082356 Win=1047552 Len=0"
"16205","79.552993","104.22.27.181","192.168.29.45","TLSv1.3","327","Application Data"
"16206","79.552993","104.22.27.181","192.168.29.45","TLSv1.3","85","Application Data"
"16207","79.553066","192.168.29.45","104.22.27.181","TCP","54","2733  >  443 [ACK] Seq=83385 Ack=1082660 Win=1047296 Len=0"
"16208","79.555783","192.168.29.45","172.217.27.163","QUIC","1288","Protected Payload (KP0), DCID=f6c491d4da7e2446"
"16209","79.555954","192.168.29.45","172.217.27.163","QUIC","1046","Protected Payload (KP0), DCID=f6c491d4da7e2446"
"16210","79.560544","104.22.27.181","192.168.29.45","TLSv1.3","115","Application Data"
"16211","79.561009","104.22.27.181","192.168.29.45","TLSv1.3","87","Application Data"
"16212","79.561070","192.168.29.45","104.22.27.181","TCP","54","2733  >  443 [ACK] Seq=83385 Ack=1082754 Win=1047040 Len=0"
"16213","79.561353","104.22.27.181","192.168.29.45","TLSv1.3","530","Application Data"
"16214","79.561353","104.22.27.181","192.168.29.45","TLSv1.3","85","Application Data"
"16215","79.561426","192.168.29.45","104.22.27.181","TCP","54","2733  >  443 [ACK] Seq=83385 Ack=1083261 Win=1048320 Len=0"
"16216","79.576099","104.22.27.181","192.168.29.45","TLSv1.3","115","Application Data"
"16217","79.576099","104.22.27.181","192.168.29.45","TLSv1.3","87","Application Data"
"16218","79.576202","192.168.29.45","104.22.27.181","TCP","54","2733  >  443 [ACK] Seq=83385 Ack=1083355 Win=1048320 Len=0"
"16219","79.577590","104.22.27.181","192.168.29.45","TLSv1.3","798","Application Data"
"16220","79.577590","104.22.27.181","192.168.29.45","TLSv1.3","85","Application Data"
"16221","79.577706","192.168.29.45","104.22.27.181","TCP","54","2733  >  443 [ACK] Seq=83385 Ack=1084130 Win=1047552 Len=0"
"16222","79.588233","104.22.27.181","192.168.29.45","TLSv1.3","115","Application Data"
"16223","79.588233","104.22.27.181","192.168.29.45","TLSv1.3","164","Application Data"
"16224","79.588233","104.22.27.181","192.168.29.45","TLSv1.3","85","Application Data"
"16225","79.588348","192.168.29.45","104.22.27.181","TCP","54","2733  >  443 [ACK] Seq=83385 Ack=1084332 Win=1047296 Len=0"
"16226","79.588549","172.217.27.163","192.168.29.45","QUIC","69","Protected Payload (KP0)"
"16227","79.622947","192.168.29.45","172.217.27.163","QUIC","74","Protected Payload (KP0), DCID=f6c491d4da7e2446"
"16228","79.669920","172.217.27.163","192.168.29.45","QUIC","107","Protected Payload (KP0)"
"16229","79.672793","172.217.27.163","192.168.29.45","QUIC","63","Protected Payload (KP0)"
"16230","79.681564","192.168.29.45","172.217.27.163","QUIC","77","Protected Payload (KP0), DCID=f6c491d4da7e2446"
"16231","79.704027","104.22.27.181","192.168.29.45","TLSv1.3","118","Application Data"
"16232","79.704027","104.22.27.181","192.168.29.45","TLSv1.3","108","Application Data"
"16233","79.704158","192.168.29.45","104.22.27.181","TCP","54","2733  >  443 [ACK] Seq=83385 Ack=1084450 Win=1047296 Len=0"
"16234","79.705860","104.22.27.181","192.168.29.45","TLSv1.3","85","Application Data"
"16235","79.740453","172.217.27.163","192.168.29.45","QUIC","66","Protected Payload (KP0)"
"16236","79.747675","192.168.29.45","104.22.27.181","TCP","54","2733  >  443 [ACK] Seq=83385 Ack=1084481 Win=1047296 Len=0"
"16237","80.052936","104.22.27.181","192.168.29.45","TLSv1.3","138","Application Data"
"16238","80.053883","104.22.27.181","192.168.29.45","TLSv1.3","87","Application Data"
"16239","80.053883","104.22.27.181","192.168.29.45","TLSv1.3","804","Application Data"
"16240","80.053883","104.22.27.181","192.168.29.45","TLSv1.3","429","Application Data"
"16241","80.053883","104.22.27.181","192.168.29.45","TLSv1.3","689","Application Data"
"16242","80.053883","104.22.27.181","192.168.29.45","TLSv1.3","658","Application Data"
"16243","80.053883","104.22.27.181","192.168.29.45","TLSv1.3","411","Application Data"
"16244","80.053883","104.22.27.181","192.168.29.45","TLSv1.3","402","Application Data"
"16245","80.053883","104.22.27.181","192.168.29.45","TLSv1.3","402","Application Data"
"16246","80.053883","104.22.27.181","192.168.29.45","TLSv1.3","407","Application Data"
"16247","80.053883","104.22.27.181","192.168.29.45","TLSv1.3","420","Application Data"
"16248","80.053883","104.22.27.181","192.168.29.45","TLSv1.3","490","Application Data"
"16249","80.053883","104.22.27.181","192.168.29.45","TLSv1.3","638","Application Data"
"16250","80.053883","104.22.27.181","192.168.29.45","TLSv1.3","85","Application Data"
"16251","80.054704","192.168.29.45","104.22.27.181","TCP","54","2733  >  443 [ACK] Seq=83385 Ack=1089785 Win=1048320 Len=0"
"16252","80.072646","104.22.27.181","192.168.29.45","TLSv1.3","115","Application Data"
"16253","80.073048","104.22.27.181","192.168.29.45","TLSv1.3","638","Application Data"
"16254","80.073048","104.22.27.181","192.168.29.45","TLSv1.3","85","Application Data"
"16255","80.073165","192.168.29.45","104.22.27.181","TCP","54","2733  >  443 [ACK] Seq=83385 Ack=1090461 Win=1047808 Len=0"
"16256","80.153851","Arcadyan_f4:3a:62","Broadcast","ARP","42","Who has 192.168.29.208? Tell 192.168.29.1"
"16257","80.248587","192.168.29.45","192.168.29.90","TCP","164","1046  >  8009 [PSH, ACK] Seq=1761 Ack=1761 Win=250 Len=110"
"16258","80.256585","192.168.29.90","192.168.29.45","TCP","164","8009  >  1046 [PSH, ACK] Seq=1761 Ack=1871 Win=1552 Len=110"
"16259","80.263237","192.168.29.45","192.168.29.90","TCP","164","1050  >  8009 [PSH, ACK] Seq=1761 Ack=1761 Win=250 Len=110"
"16260","80.268096","192.168.29.90","192.168.29.45","TCP","164","8009  >  1050 [PSH, ACK] Seq=1761 Ack=1871 Win=1552 Len=110"
"16261","80.309586","192.168.29.45","192.168.29.90","TCP","54","1046  >  8009 [ACK] Seq=1871 Ack=1871 Win=255 Len=0"
"16262","80.309682","192.168.29.45","192.168.29.90","TCP","54","1050  >  8009 [ACK] Seq=1871 Ack=1871 Win=255 Len=0"
"16263","80.341566","192.168.29.45","142.251.42.106","QUIC","71","Protected Payload (KP0), DCID=eeeb192a07f52e8d"
"16264","80.371791","142.251.42.106","192.168.29.45","QUIC","68","Protected Payload (KP0)"
"16265","80.770448","104.22.27.181","192.168.29.45","TLSv1.3","238","Application Data"
"16266","80.770448","104.22.27.181","192.168.29.45","TLSv1.3","302","Application Data"
"16267","80.770448","104.22.27.181","192.168.29.45","TLSv1.3","85","Application Data"
"16268","80.770934","192.168.29.45","104.22.27.181","TCP","54","2733  >  443 [ACK] Seq=83385 Ack=1090924 Win=1047296 Len=0"
"16269","80.775036","192.168.29.45","104.22.27.181","TLSv1.3","89","Application Data"
"16270","80.795030","104.22.27.181","192.168.29.45","TCP","56","443  >  2733 [ACK] Seq=1090924 Ack=83420 Win=204800 Len=0"
"16271","81.570889","192.168.29.45","104.22.27.181","TLSv1.3","1116","Application Data"
"16272","81.592602","104.22.27.181","192.168.29.45","TCP","56","443  >  2733 [ACK] Seq=1090924 Ack=84482 Win=204800 Len=0"
"16273","81.607190","104.22.27.181","192.168.29.45","TLSv1.3","219","Application Data"
"16274","81.607190","104.22.27.181","192.168.29.45","TLSv1.3","247","Application Data"
"16275","81.607190","104.22.27.181","192.168.29.45","TLSv1.3","85","Application Data"
"16276","81.607314","192.168.29.45","104.22.27.181","TCP","54","2733  >  443 [ACK] Seq=84482 Ack=1091313 Win=1048320 Len=0"
"16277","81.877731","192.168.29.45","104.22.27.181","TLSv1.3","1634","Application Data"
"16278","81.877928","192.168.29.45","104.22.27.181","TLSv1.3","297","Application Data"
"16279","81.892647","192.168.29.45","104.22.27.181","TLSv1.3","1061","Application Data"
"16280","81.892875","192.168.29.45","104.22.27.181","TLSv1.3","517","Application Data"
"16281","81.899186","104.22.27.181","192.168.29.45","TCP","56","443  >  2733 [ACK] Seq=1091313 Ack=86062 Win=212992 Len=0"
"16282","81.905313","192.168.29.45","104.22.27.181","TLSv1.3","1654","Application Data"
"16283","81.905466","192.168.29.45","104.22.27.181","TLSv1.3","376","Application Data"
"16284","81.911697","104.22.27.181","192.168.29.45","TCP","56","443  >  2733 [ACK] Seq=1091313 Ack=87775 Win=221184 Len=0"
"16285","81.924778","104.22.27.181","192.168.29.45","TCP","56","443  >  2733 [ACK] Seq=1091313 Ack=89375 Win=229376 Len=0"
"16286","81.966368","104.22.27.181","192.168.29.45","TCP","56","443  >  2733 [ACK] Seq=1091313 Ack=89697 Win=229376 Len=0"
"16287","82.266949","192.168.29.45","104.22.27.181","TLSv1.3","1061","Application Data"
"16288","82.267091","192.168.29.45","104.22.27.181","TLSv1.3","323","Application Data"
"16289","82.280576","142.251.42.106","192.168.29.45","QUIC","1285","Protected Payload (KP0)"
"16290","82.280576","142.251.42.106","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"16291","82.280576","142.251.42.106","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"16292","82.280909","142.251.42.106","192.168.29.45","QUIC","455","Protected Payload (KP0)"
"16293","82.288170","192.168.29.45","142.251.42.106","QUIC","75","Protected Payload (KP0), DCID=eeeb192a07f52e8d"
"16294","82.288492","104.22.27.181","192.168.29.45","TCP","56","443  >  2733 [ACK] Seq=1091313 Ack=90704 Win=229376 Len=0"
"16295","82.288492","104.22.27.181","192.168.29.45","TCP","56","443  >  2733 [ACK] Seq=1091313 Ack=90973 Win=237568 Len=0"
"16296","82.294544","104.22.27.181","192.168.29.45","TLSv1.3","261","Application Data"
"16297","82.294544","104.22.27.181","192.168.29.45","TLSv1.3","681","Application Data"
"16298","82.294544","104.22.27.181","192.168.29.45","TLSv1.3","85","Application Data"
"16299","82.294660","192.168.29.45","104.22.27.181","TCP","54","2733  >  443 [ACK] Seq=90973 Ack=1092178 Win=1047552 Len=0"
"16300","82.357438","192.168.29.45","142.251.220.4","QUIC","271","Protected Payload (KP0), DCID=f1b75c15cd428dcc"
"16301","82.358483","192.168.29.45","142.251.42.106","QUIC","350","Protected Payload (KP0), DCID=eeeb192a07f52e8d"
"16302","82.361187","104.22.27.181","192.168.29.45","TLSv1.3","115","Application Data"
"16303","82.361187","104.22.27.181","192.168.29.45","TLSv1.3","594","Application Data"
"16304","82.361319","192.168.29.45","104.22.27.181","TCP","54","2733  >  443 [ACK] Seq=90973 Ack=1092779 Win=1048320 Len=0"
"16305","82.361563","104.22.27.181","192.168.29.45","TLSv1.3","85","Application Data"
"16306","82.385244","142.251.220.4","192.168.29.45","QUIC","75","Protected Payload (KP0)"
"16307","82.387715","142.251.42.106","192.168.29.45","QUIC","72","Protected Payload (KP0)"
"16308","82.396735","192.168.29.45","142.251.220.4","QUIC","75","Protected Payload (KP0), DCID=f1b75c15cd428dcc"
"16309","82.397020","192.168.29.45","142.251.42.106","QUIC","75","Protected Payload (KP0), DCID=eeeb192a07f52e8d"
"16310","82.412022","192.168.29.45","104.22.27.181","TCP","54","2733  >  443 [ACK] Seq=90973 Ack=1092810 Win=1048320 Len=0"
"16311","82.451386","142.251.220.4","192.168.29.45","QUIC","286","Protected Payload (KP0)"
"16312","82.451733","142.251.220.4","192.168.29.45","QUIC","65","Protected Payload (KP0)"
"16313","82.459308","192.168.29.45","142.251.220.4","QUIC","82","Protected Payload (KP0), DCID=f1b75c15cd428dcc"
"16314","82.469444","192.168.29.45","192.168.29.1","DNS","79","Standard query 0x752c A assets.leetcode.com"
"16315","82.470139","192.168.29.45","192.168.29.1","DNS","79","Standard query 0x8e74 HTTPS assets.leetcode.com"
"16316","82.487630","142.251.220.4","192.168.29.45","QUIC","68","Protected Payload (KP0)"
"16317","82.541752","192.168.29.1","192.168.29.45","DNS","127","Standard query response 0x752c A assets.leetcode.com A 104.22.26.181 A 172.67.6.3 A 104.22.27.181"
"16318","82.545017","192.168.29.1","192.168.29.45","DNS","121","Standard query response 0x8e74 HTTPS assets.leetcode.com HTTPS"
"16319","82.546242","192.168.29.45","104.22.26.181","TCP","66","2739  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"16320","82.553994","192.168.29.45","104.22.27.181","TLSv1.3","1653","Application Data"
"16321","82.570976","104.22.26.181","192.168.29.45","TCP","66","443  >  2739 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1400 SACK_PERM WS=8192"
"16322","82.571109","192.168.29.45","104.22.26.181","TCP","54","2739  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"16323","82.572084","192.168.29.45","104.22.26.181","TLSv1.3","1815","Client Hello (SNI=assets.leetcode.com)"
"16324","82.573522","104.22.27.181","192.168.29.45","TCP","56","443  >  2733 [ACK] Seq=1092810 Ack=92572 Win=237568 Len=0"
"16325","82.595855","104.22.26.181","192.168.29.45","TCP","54","443  >  2739 [ACK] Seq=1 Ack=1401 Win=73728 Len=0"
"16326","82.596242","104.22.26.181","192.168.29.45","TCP","54","443  >  2739 [ACK] Seq=1 Ack=1762 Win=73728 Len=0"
"16327","82.597660","192.168.29.45","142.251.42.106","QUIC","71","Protected Payload (KP0), DCID=eeeb192a07f52e8d"
"16328","82.604645","142.251.42.106","192.168.29.45","QUIC","125","Protected Payload (KP0)"
"16329","82.605631","142.251.42.106","192.168.29.45","QUIC","64","Protected Payload (KP0)"
"16330","82.609159","142.251.42.106","192.168.29.45","QUIC","100","Protected Payload (KP0)"
"16331","82.611435","104.22.27.181","192.168.29.45","TLSv1.3","450","Application Data"
"16332","82.611435","104.22.27.181","192.168.29.45","TCP","1514","443  >  2733 [ACK] Seq=1093206 Ack=92572 Win=237568 Len=1460 [TCP PDU reassembled in 16335]"
"16333","82.611435","104.22.27.181","192.168.29.45","TCP","1514","443  >  2733 [ACK] Seq=1094666 Ack=92572 Win=237568 Len=1460 [TCP PDU reassembled in 16335]"
"16334","82.611435","104.22.27.181","192.168.29.45","TCP","1514","443  >  2733 [ACK] Seq=1096126 Ack=92572 Win=237568 Len=1460 [TCP PDU reassembled in 16335]"
"16335","82.611435","104.22.27.181","192.168.29.45","TLSv1.3","722","Application Data"
"16336","82.611435","104.22.27.181","192.168.29.45","TLSv1.3","85","Application Data"
"16337","82.611568","192.168.29.45","104.22.27.181","TCP","54","2733  >  443 [ACK] Seq=92572 Ack=1098285 Win=1048320 Len=0"
"16338","82.612050","192.168.29.45","142.251.42.106","QUIC","79","Protected Payload (KP0), DCID=eeeb192a07f52e8d"
"16339","82.627209","142.251.42.106","192.168.29.45","QUIC","68","Protected Payload (KP0)"
"16340","82.629322","104.22.26.181","192.168.29.45","TLSv1.3","1514","Server Hello, Change Cipher Spec"
